,word,count
1552,breathes,6
1553,bps,6
1554,bothering,6
1555,blanchable,6
1556,bigeminy,6
1557,believed,6
1558,beclometasone,6
1559,bayer,6
1560,axila,6
1561,asmanex,6
1562,ascorbate,6
1563,apx,6
1564,apremilast,6
1565,anc,6
1566,anaphalactic,6
1567,ams,6
1568,almonds,6
1569,allodynia,6
1570,alerted,6
1571,adminstration,6
1572,acyw,6
1573,acidophilus,6
1574,achyness,6
1575,aches,6
1576,acetominophen,6
1577,abs,6
1578,withing,5
1579,wfl,5
1580,welts,5
1581,welp,5
1582,vtach,5
1583,vomitted,5
1584,vid,5
1585,verifies,5
1586,vaxx,5
1587,vaseline,5
1588,vascepa,5
1589,val,5
1590,vacine,5
1591,vacciene,5
1592,upto,5
1593,universalis,5
1594,uncoordinated,5
1595,ultram,5
1596,ubrelvy,5
1597,ttp,5
1598,toung,5
1599,tiotropium,5
1600,thrombolysis,5
1601,thimerosal,5
1602,tessalon,5
1603,tenofovir,5
1604,tempswollen,5
1605,taxol,5
1606,symptons,5
1607,sweats,5
1608,swabbed,5
1609,suppurativa,5
1610,sulfites,5
1611,stye,5
1612,stressed,5
1613,streaking,5
1614,spiriva,5
1615,serevent,5
1616,seqw,5
1617,seqirus,5
1618,scabbing,5
1619,ro,5
1620,rns,5
1621,ritonavir,5
1622,rhonchi,5
1623,rhabdo,5
1624,rge,5
1625,reveals,5
1626,restasis,5
1627,repatha,5
1628,regained,5
1629,rcvd,5
1630,racemosa,5
1631,questioned,5
1632,pulm,5
1633,pth,5
1634,psa,5
1635,prt,5
1636,pres,5
1637,prefilled,5
1638,predisposing,5
1639,prediabetic,5
1640,pradaxa,5
1641,posturing,5
1642,postpartum,5
1643,picu,5
1644,picc,5
1645,physicians,5
1646,phizer,5
1647,phentermine,5
1648,perimyocarditis,5
1649,pamidronate,5
1650,paa,5
1651,ozempic,5
1652,oxycontin,5
1653,oxybutynin,5
1654,ostomy,5
1655,oseltamivir,5
1656,oriented,5
1657,olanzapine,5
1658,ntm,5
1659,npo,5
1660,nonsteroidal,5
1661,nihss,5
1662,neuropraxia,5
1663,necrotizing,5
1664,neckbottoms,5
1665,mva,5
1666,multitask,5
1667,msg,5
1668,mrn,5
1669,mr,5
1670,mofetil,5
1671,midsection,5
1672,methylpred,5
1673,mega,5
1674,maxzide,5
1675,macrodantin,5
1676,lymp,5
1677,ltcf,5
1678,lowgrade,5
1679,lowered,5
1680,lilly,5
1681,lifestyle,5
1682,levalbuterol,5
1683,lessened,5
1684,leaking,5
1685,jawline,5
1686,invega,5
1687,intraparenchymal,5
1688,interpreted,5
1689,improves,5
1690,immunosuppressing,5
1691,ichy,5
1692,hyporesponsive,5
1693,hyperintensity,5
1694,hypercarbic,5
1695,hydromorphone,5
1696,hamatoma,5
1697,hallucinating,5
1698,granulomatosis,5
1699,glucometer,5
1700,fyi,5
1701,fractured,5
1702,forgets,5
1703,fmf,5
1704,fingerstick,5
1705,etexilate,5
1706,epsom,5
1707,epilepticus,5
1708,endarterectomy,5
1709,emtricitabine,5
1710,emr,5
1711,emboli,5
1712,eicosapentaenoic,5
1713,earlobe,5
1714,drenched,5
1715,doxylamine,5
1716,dosepak,5
1717,docosahexaenoic,5
1718,dobutamine,5
1719,dizzines,5
1720,disappears,5
1721,disappeared,5
1722,dipht,5
1723,diphenydramine,5
1724,dicyclomine,5
1725,diahhrea,5
1726,dexcom,5
1727,detemir,5
1728,defibrillation,5
1729,decongestant,5
1730,deconditioning,5
1731,dayquil,5
1732,ct,5
1733,cozaar,5
1734,covi,5
1735,confounders,5
1736,concerta,5
1737,complaining,5
1738,comorbid,5
1739,cml,5
1740,cm,5
1741,clotting,5
1742,clotrimazole,5
1743,clav,5
1744,classify,5
1745,clamy,5
1746,cimicifuga,5
1747,chron,5
1748,cheeks,5
1749,checking,5
1750,cellulitus,5
1751,cefazolin,5
1752,cefaclor,5
1753,catherization,5
1754,cataracts,5
1755,casirivimab,5
1756,called,5
1757,butalbital,5
1758,bppd,5
1759,bio,5
1760,bili,5
1761,benedry,5
1762,bendadryl,5
1763,axetil,5
1764,avelox,5
1765,avastin,5
1766,avapro,5
1767,autoinjector,5
1768,attributed,5
1769,arousable,5
1770,arnicare,5
1771,armour,5
1772,areds,5
1773,approved,5
1774,apixiban,5
1775,antivert,5
1776,antilymphocyte,5
1777,antihistamines,5
1778,antibiotics,5
1779,ambulated,5
1780,alteplase,5
1781,airspace,5
1782,ahold,5
1783,afrin,5
1784,adpoa,5
1785,administed,5
1786,adacel,5
1787,ac,5
1788,abilify,5
1789,abg,5
1790,abbott,5
1791,ab,5
1792,aaa,5
1793,,5
1794,yelled,4
1795,xylometazoline,4
1796,xopenex,4
1797,workups,4
1798,witnessed,4
1799,wiping,4
1800,whelps,4
1801,welps,4
1802,weekness,4
1803,vte,4
1804,vommiting,4
1805,victoza,4
1806,vegan,4
1807,vanc,4
1808,vacination,4
1809,uticaria,4
1810,uptick,4
1811,upep,4
1812,unpunctured,4
1813,twisthaler,4
1814,trinza,4
1815,triazolam,4
1816,transmammary,4
1817,transesophageal,4
1818,toujeo,4
1819,tonge,4
1820,tolerated,4
1821,tiv,4
1822,tingley,4
1823,tingleling,4
1824,thrombocytosis,4
1825,thalassemia,4
1826,tenosynovitis,4
1827,teh,4
1828,tavr,4
1829,sweatshirt,4
1830,sulfanized,4
1831,succinylcholine,4
1832,subsegmental,4
1833,submassive,4
1834,styes,4
1835,stressor,4
1836,streph,4
1837,stools,4
1838,stiches,4
1839,steriod,4
1840,stelara,4
1841,stdose,4
1842,statins,4
1843,stating,4
1844,startled,4
1845,spep,4
1846,spanish,4
1847,sotalol,4
1848,soln,4
1849,sofia,4
1850,snuggly,4
1851,snd,4
1852,sloughed,4
1853,slightest,4
1854,sirs,4
1855,similiar,4
1856,showering,4
1857,severly,4
1858,servere,4
1859,sequalae,4
1860,semisodium,4
1861,scratched,4
1862,schizoaffective,4
1863,salonpas,4
1864,rutoside,4
1865,ruq,4
1866,rul,4
1867,rught,4
1868,rpr,4
1869,ros,4
1870,rn,4
1871,ritalin,4
1872,rifampin,4
1873,restylane,4
1874,requiring,4
1875,reportwas,4
1876,receieved,4
1877,reasonfornoneval,4
1878,reached,4
1879,rbc,4
1880,raynauds,4
1881,racepinephrine,4
1882,quinapril,4
1883,qrs,4
1884,qhs,4
1885,pyretics,4
1886,pylori,4
1887,pvd,4
1888,puritus,4
1889,puritic,4
1890,prp,4
1891,prolia,4
1892,productcode,4
1893,processing,4
1894,preservatives,4
1895,preseptal,4
1896,premarin,4
1897,preexisting,4
1898,practioner,4
1899,pov,4
1900,postmortem,4
1901,postive,4
1902,popped,4
1903,polychondritis,4
1904,pnuemonia,4
1905,plasminogen,4
1906,pioglitazone,4
1907,phobia,4
1908,phn,4
1909,phenylephrine,4
1910,phenazopyridine,4
1911,pharmd,4
1912,pethidine,4
1913,perihilar,4
1914,pembrolizumab,4
1915,pcc,4
1916,partum,4
1917,parathesia,4
1918,paraspinal,4
1919,papercut,4
1920,panadol,4
1921,palms,4
1922,outpt,4
1923,orencia,4
1924,orangeish,4
1925,opthamologist,4
1926,opthalmologist,4
1927,oozed,4
1928,oligoclonal,4
1929,offsite,4
1930,nystatin,4
1931,nuts,4
1932,nursed,4
1933,nueropathy,4
1934,ntg,4
1935,nourished,4
1936,noticing,4
1937,noticable,4
1938,norgestrel,4
1939,nodes,4
1940,noc,4
1941,nitroglycerine,4
1942,nightsweats,4
1943,nightshift,4
1944,nibp,4
1945,natriuretic,4
1946,myelodysplastic,4
1947,mycobacterium,4
1948,mrc,4
1949,misdiagnosed,4
1950,midazolam,4
1951,mets,4
1952,metamucil,4
1953,metalic,4
1954,mesalazine,4
1955,meningioma,4
1956,medcial,4
1957,mdcpreprationale,4
1958,mdcpreportability,4
1959,maxed,4
1960,manufacturername,4
1961,maintains,4
1962,maalox,4
1963,lymphoedema,4
1964,luq,4
1965,lunchtime,4
1966,longstanding,4
1967,lll,4
1968,linagliptin,4
1969,linaclotide,4
1970,levocabastine,4
1971,lessening,4
1972,leflunomide,4
1973,layed,4
1974,keytruda,4
1975,janumet,4
1976,ivs,4
1977,isotretinoin,4
1978,ironic,4
1979,ipol,4
1980,interferon,4
1981,intensivist,4
1982,insisted,4
1983,innoculation,4
1984,inh,4
1985,inflammed,4
1986,inflamatory,4
1987,infilatrates,4
1988,implied,4
1989,immunomodulating,4
1990,immunoglobulins,4
1991,imdevimab,4
1992,iinjection,4
1993,icp,4
1994,icepacks,4
1995,ibprophen,4
1996,hyporeflexia,4
1997,hyponatremic,4
1998,hypoesthesia,4
1999,hypercapnic,4
2000,humongous,4
2001,hopsital,4
2002,hmox,4
2003,hfref,4
2004,hepatocellular,4
2005,heated,4
2006,handwritten,4
2007,hands,4
2008,gummies,4
2009,ggos,4
2010,generalise,4
2011,gavilyte,4
2012,gabapentine,4
2013,functioning,4
2014,frustrated,4
2015,fluconazole,4
2016,flublok,4
2017,flippy,4
2018,flareup,4
2019,flared,4
2020,extemities,4
2021,explained,4
2022,exams,4
2023,evolocumab,4
2024,evd,4
2025,etoh,4
2026,ethinyl,4
2027,escalation,4
2028,epley,4
2029,epinephrin,4
2030,eosinophils,4
2031,entered,4
2032,emsa,4
2033,eloquis,4
2034,eji,4
2035,eco,4
2036,earaches,4
2037,dysstasia,4
2038,dymista,4
2039,dvts,4
2040,dsu,4
2041,drugged,4
2042,draws,4
2043,doxazosin,4
2044,donepezil,4
2045,dohme,4
2046,doac,4
2047,djd,4
2048,digits,4
2049,diflucan,4
2050,diahrea,4
2051,deviceusage,4
2052,deviceage,4
2053,detected,4
2054,desaturations,4
2055,desat,4
2056,denosumab,4
2057,demarcated,4
2058,delt,4
2059,degludec,4
2060,defib,4
2061,darvon,4
2062,cytoxan,4
2063,cvd,4
2064,cuello,4
2065,ctr,4
2066,crystalloids,4
2067,crohns,4
2068,cortisol,4
2069,coordinator,4
2070,consults,4
2071,construed,4
2072,complaints,4
2073,commondevicename,4
2074,codiene,4
2075,clobetasol,4
2076,claritine,4
2077,claritan,4
2078,cilantro,4
2079,choked,4
2080,chem,4
2081,chceck,4
2082,changed,4
2083,cellulitic,4
2084,cefprozil,4
2085,cefadroxil,4
2086,capa,4
2087,cannulation,4
2088,cannabidiol,4
2089,caltrate,4
2090,calcitonin,4
2091,caffeinated,4
2092,bumetanide,4
2093,brilinta,4
2094,brest,4
2095,breastfed,4
2096,brandname,4
2097,boostrix,4
2098,bms,4
2099,blotching,4
2100,bled,4
2101,birthdate,4
2102,bioflavonoids,4
2103,binaxnow,4
2104,binax,4
2105,betadine,4
2106,benadry,4
2107,bcc,4
2108,basaglar,4
2109,bariatric,4
2110,backpain,4
2111,avr,4
2112,avocados,4
2113,avm,4
2114,atrovent,4
2115,atherosclerotic,4
2116,assesment,4
2117,arrythmias,4
2118,aromasin,4
2119,arom,4
2120,arikayce,4
2121,apc,4
2122,antiphospholipid,4
2123,anaphalaxis,4
2124,amox,4
2125,amd,4
2126,amantadine,4
2127,alternated,4
2128,alexandrina,4
2129,aldactone,4
2130,airpipe,4
2131,adem,4
2132,acu,4
2133,actavis,4
2134,acs,4
2135,acetazolamide,4
2136,acacia,4
2137,abducen,4
2138,zyrtek,3
2139,zyr,3
2140,yasmin,3
2141,xytal,3
2142,xolair,3
2143,woosy,3
2144,wondered,3
2145,wolff,3
2146,willebrand,3
2147,wihtin,3
2148,wider,3
2149,welty,3
2150,weaned,3
2151,waxed,3
2152,wal,3
2153,vortioxetine,3
2154,von,3
2155,vioxx,3
2156,vimpat,3
2157,vilazodone,3
2158,ventrogluteal,3
2159,vasotec,3
2160,vasogenic,3
2161,vap,3
2162,valganciclovir,3
2163,vagovasal,3
2164,vacinne,3
2165,vaccin,3
2166,vacccine,3
2167,vacc,3
2168,utis,3
2169,usasp,3
2170,urticaric,3
2171,ursodiol,3
2172,unithroid,3
2173,underarms,3
2174,uncooperative,3
2175,tyoponin,3
2176,tyelnol,3
2177,tyelenol,3
2178,trival,3
2179,triponin,3
2180,trintellix,3
2181,tretinoin,3
2182,trelegy,3
2183,trazadone,3
2184,transplacental,3
2185,transfered,3
2186,trans,3
2187,tranferred,3
2188,trach,3
2189,toungue,3
2190,toughed,3
2191,toprolol,3
2192,tolterodine,3
2193,tolerating,3
2194,tocilizumab,3
2195,tireness,3
2196,tighter,3
2197,ticagrelor,3
2198,thur,3
2199,thu,3
2200,throught,3
2201,thinks,3
2202,thicker,3
2203,thickened,3
2204,theraflu,3
2205,thawed,3
2206,testedcovid,3
2207,terriable,3
2208,tempature,3
2209,temazepam,3
2210,teledoc,3
2211,tazo,3
2212,tachypnic,3
2213,tachychardia,3
2214,tachycard,3
2215,tablets,3
2216,systs,3
2217,sysmptoms,3
2218,sys,3
2219,syncopy,3
2220,syncopized,3
2221,symptomology,3
2222,swolen,3
2223,swole,3
2224,swallen,3
2225,supraclavicual,3
2226,supp,3
2227,subvirion,3
2228,subsalicylate,3
2229,sts,3
2230,stronger,3
2231,strainagned,3
2232,steroidal,3
2233,stenting,3
2234,sprintec,3
2235,spp,3
2236,specimens,3
2237,specified,3
2238,speach,3
2239,sorer,3
2240,sored,3
2241,smoothie,3
2242,sligh,3
2243,sle,3
2244,sildenafil,3
2245,signed,3
2246,shringrex,3
2247,showered,3
2248,shob,3
2249,seemed,3
2250,schistocytes,3
2251,scheduler,3
2252,satting,3
2253,sativum,3
2254,sarcoidosis,3
2255,rxpathways,3
2256,rubs,3
2257,rtc,3
2258,rsd,3
2259,rouleaux,3
2260,rnp,3
2261,rls,3
2262,rituxan,3
2263,risperidone,3
2264,rhinorrhoea,3
2265,rheumatologic,3
2266,rhamnosus,3
2267,retroorbital,3
2268,reticularis,3
2269,resembles,3
2270,rescheduled,3
2271,res,3
2272,req,3
2273,reoccurs,3
2274,reminds,3
2275,remedied,3
2276,reemerged,3
2277,recombinant,3
2278,reclines,3
2279,reciving,3
2280,recd,3
2281,rca,3
2282,raloxifene,3
2283,quinolones,3
2284,queezy,3
2285,pzifer,3
2286,puritis,3
2287,pthrp,3
2288,psychedelic,3
2289,pso,3
2290,provera,3
2291,proventil,3
2292,protruding,3
2293,protected,3
2294,proprioreceptive,3
2295,propofol,3
2296,propanolol,3
2297,progressing,3
2298,preventing,3
2299,pressured,3
2300,pressed,3
2301,prempro,3
2302,prazosin,3
2303,prasugrel,3
2304,ppm,3
2305,ppd,3
2306,powerade,3
2307,povidone,3
2308,postoperatively,3
2309,positve,3
2310,positioning,3
2311,polyangiitis,3
2312,pnemonia,3
2313,pnd,3
2314,pleocytosis,3
2315,platelets,3
2316,pjs,3
2317,pistachios,3
2318,picking,3
2319,phelgm,3
2320,pfr,3
2321,pfo,3
2322,persistant,3
2323,perphenazine,3
2324,pernio,3
2325,perinatal,3
2326,penicillins,3
2327,pct,3
2328,pbc,3
2329,patinet,3
2330,parametics,3
2331,paracardial,3
2332,palbociclib,3
2333,packing,3
2334,oxymetazoline,3
2335,ovale,3
2336,orif,3
2337,opioid,3
2338,onsent,3
2339,oncologists,3
2340,onc,3
2341,oms,3
2342,occular,3
2343,obsevation,3
2344,obligated,3
2345,numbish,3
2346,nuero,3
2347,nucleated,3
2348,nubain,3
2349,novolin,3
2350,norethindrone,3
2351,nontraumatic,3
2352,nondistended,3
2353,neutrophils,3
2354,neupogen,3
2355,necessitating,3
2356,nausious,3
2357,nausia,3
2358,nasueas,3
2359,nasacort,3
2360,naris,3
2361,naltrexone,3
2362,nadolol,3
2363,nac,3
2364,naat,3
2365,myelofibrosis,3
2366,mvp,3
2367,mvi,3
2368,mupirocin,3
2369,mpm,3
2370,moxifloxacin,3
2371,monotherapy,3
2372,mononeuropathy,3
2373,mohs,3
2374,ml,3
2375,mirabegron,3
2376,minocycline,3
2377,migranes,3
2378,migrain,3
2379,midsternal,3
2380,micu,3
2381,microvascular,3
2382,microemboli,3
2383,micardis,3
2384,mfm,3
2385,methylfolate,3
2386,metanx,3
2387,mesylate,3
2388,mert,3
2389,meropenem,3
2390,menveo,3
2391,menstral,3
2392,meg,3
2393,meclozine,3
2394,mdm,3
2395,marginatum,3
2396,maew,3
2397,lymphohistiocytosis,3
2398,lyft,3
2399,lurasidone,3
2400,lunesta,3
2401,lumigan,3
2402,lozenges,3
2403,lowback,3
2404,levsin,3
2405,levosalbutamol,3
2406,levoquin,3
2407,levemir,3
2408,les,3
2409,ldl,3
2410,lbbb,3
2411,lactoferrin,3
2412,lacking,3
2413,lacey,3
2414,kyphoplasty,3
2415,kub,3
2416,krill,3
2417,juvaderm,3
2418,jumping,3
2419,jumbled,3
2420,jaundiced,3
2421,jacuzzi,3
2422,ivc,3
2423,intraparenchyma,3
2424,intracytoplasmic,3
2425,intially,3
2426,interviewed,3
2427,intermittant,3
2428,interacted,3
2429,indicating,3
2430,inderal,3
2431,incr,3
2432,imz,3
2433,imuran,3
2434,immunosuppressive,3
2435,immunoglobins,3
2436,immunofixation,3
2437,immunoassay,3
2438,imm,3
2439,imdur,3
2440,imbalanced,3
2441,iib,3
2442,iddm,3
2443,icepack,3
2444,icc,3
2445,ibprofen,3
2446,ibd,3
2447,hyzaar,3
2448,hyperparathyroidism,3
2449,hydrocortizone,3
2450,hpf,3
2451,hosptial,3
2452,hospitalise,3
2453,hivers,3
2454,hilar,3
2455,hemorrhoids,3
2456,hemmorhagic,3
2457,hemidysaesthesia,3
2458,hemi,3
2459,hematologic,3
2460,held,3
2461,headace,3
2462,hdl,3
2463,hbg,3
2464,haptoglobin,3
2465,handoff,3
2466,haloperidol,3
2467,guillan,3
2468,groundglass,3
2469,gran,3
2470,golfball,3
2471,goitre,3
2472,gna,3
2473,glyr,3
2474,gluconate,3
2475,glucan,3
2476,glasgow,3
2477,gingerale,3
2478,gammagard,3
2479,fuerza,3
2480,fsbg,3
2481,fronto,3
2482,freaked,3
2483,fourweeks,3
2484,focused,3
2485,fleshcolored,3
2486,fitbit,3
2487,fingolimod,3
2488,fianc,3
2489,ffp,3
2490,fenofibric,3
2491,feelin,3
2492,famcyclovir,3
2493,famciclovir,3
2494,eyelashes,3
2495,expirationdate,3
2496,experianced,3
2497,exercised,3
2498,excerbation,3
2499,examined,3
2500,eszopiclone,3
2501,estarylla,3
2502,eom,3
2503,entresto,3
2504,elicits,3
2505,eletriptan,3
2506,ect,3
2507,echinacea,3
2508,ecchymotic,3
2509,ebv,3
2510,ebola,3
2511,dysfunctional,3
2512,dy,3
2513,duonebs,3
2514,duele,3
2515,dtpa,3
2516,dreams,3
2517,drags,3
2518,dph,3
2519,downtime,3
2520,download,3
2521,dots,3
2522,dopamine,3
2523,doh,3
2524,dofetilide,3
2525,doa,3
2526,dmii,3
2527,divalproex,3
2528,diuresed,3
2529,displaced,3
2530,dipyridamole,3
2531,dificulty,3
2532,diease,3
2533,diahrrea,3
2534,diaherra,3
2535,dhec,3
2536,dextropropoxyphene,3
2537,dextroamphetamine,3
2538,devicetype,3
2539,devicelotnumber,3
2540,develped,3
2541,detiorating,3
2542,deteriorated,3
2543,dermatomal,3
2544,demyelination,3
2545,deltasone,3
2546,deeper,3
2547,darvocet,3
2548,cysts,3
2549,cvid,3
2550,cv,3
2551,cumm,3
2552,cuando,3
2553,ctb,3
2554,covied,3
2555,cosentyx,3
2556,coreg,3
2557,cooperate,3
2558,conts,3
2559,consumed,3
2560,confounds,3
2561,combo,3
2562,coincides,3
2563,clarifying,3
2564,claratin,3
2565,ciclosporin,3
2566,cholecalciferol,3
2567,chlorhexidine,3
2568,cepheid,3
2569,cephalgia,3
2570,cellulite,3
2571,ceftin,3
2572,cardiozyme,3
2573,cantelope,3
2574,candesartan,3
2575,callback,3
2576,caladryl,3
2577,buprenorphine,3
2578,bumex,3
2579,bufferin,3
2580,btn,3
2581,brusing,3
2582,brimonidine,3
2583,brighton,3
2584,brighter,3
2585,breaths,3
2586,breakroom,3
2587,brazo,3
2588,boswellia,3
2589,bolused,3
2590,bisacodyl,3
2591,biofreeze,3
2592,benzodiazepine,3
2593,bentyl,3
2594,benadril,3
2595,behaviorally,3
2596,bedrest,3
2597,bedbound,3
2598,bcx,3
2599,barrett,3
2600,barbae,3
2601,awakened,3
2602,avonex,3
2603,attacked,3
2604,ateltheisis,3
2605,atc,3
2606,atb,3
2607,assesed,3
2608,aspercreme,3
2609,asc,3
2610,arrythmia,3
2611,arf,3
2612,apprx,3
2613,antsy,3
2614,antiretroviral,3
2615,antipsychotic,3
2616,antifungal,3
2617,antibotics,3
2618,angioedemia,3
2619,anf,3
2620,ancef,3
2621,anaphylatic,3
2622,amped,3
2623,amoxycillin,3
2624,amb,3
2625,allium,3
2626,alleviated,3
2627,albuteral,3
2628,alafenamide,3
2629,aggrenox,3
2630,adrs,3
2631,adn,3
2632,adminstered,3
2633,administering,3
2634,actemra,3
2635,ached,3
2636,acetylsalicyclic,3
2637,acetomenphin,3
2638,acet,3
2639,accute,3
2640,accutane,3
2641,acarbose,3
2642,abt,3
2643,abn,3
2644,aaox,3
2645,zzzquil,2
2646,zytec,2
2647,zyrtex,2
2648,zyprexa,2
2649,zrytec,2
2650,zophran,2
2651,ziprasidone,2
2652,zicam,2
2653,zaleplon,2
2654,yof,2
2655,yearsold,2
2656,yaz,2
2657,xyrem,2
2658,xmas,2
2659,xday,2
2660,wsa,2
2661,wretching,2
2662,wpw,2
2663,worsed,2
2664,worksite,2
2665,woosey,2
2666,wok,2
2667,wixela,2
2668,whoozy,2
2669,whiss,2
2670,wheni,2
2671,wheezes,2
2672,werks,2
2673,welby,2
2674,weirded,2
2675,wegner,2
2676,weas,2
2677,weakened,2
2678,wasps,2
2679,walks,2
2680,walkin,2
2681,waitied,2
2682,waas,2
2683,vtm,2
2684,vomitin,2
2685,vitrectomy,2
2686,vitam,2
2687,vitallium,2
2688,vist,2
2689,viril,2
2690,virals,2
2691,viibryd,2
2692,vii,2
2693,vi,2
2694,vesicare,2
2695,verified,2
2696,veggie,2
2697,vears,2
2698,vasculopathy,2
2699,varenicline,2
2700,valtex,2
2701,valsalva,2
2702,vaginally,2
2703,vagel,2
2704,vacillates,2
2705,vaccinne,2
2706,vacciantion,2
2707,uses,2
2708,updates,2
2709,upcr,2
2710,uop,2
2711,unstudy,2
2712,unspecifed,2
2713,unkonwn,2
2714,unisom,2
2715,unevaluable,2
2716,uknown,2
2717,ucx,2
2718,tysabri,2
2719,tylonol,2
2720,tylenols,2
2721,tyenol,2
2722,troughs,2
2723,trokendi,2
2724,triptans,2
2725,trimebutine,2
2726,trileptal,2
2727,triaging,2
2728,treatments,2
2729,transvaginal,2
2730,transtentorial,2
2731,transitioned,2
2732,transferase,2
2733,transaminases,2
2734,tranexamic,2
2735,toxins,2
2736,tossed,2
2737,topirmate,2
2738,topimax,2
2739,tonsils,2
2740,tonged,2
2741,tolvaptan,2
2742,todler,2
2743,todd,2
2744,tno,2
2745,titrated,2
2746,tinnitis,2
2747,tinel,2
2748,tias,2
2749,thymoglobulin,2
2750,throughtout,2
2751,throughly,2
2752,thromboses,2
2753,thera,2
2754,tgt,2
2755,tga,2
2756,terrified,2
2757,terramycin,2
2758,termporal,2
2759,terible,2
2760,terbinafine,2
2761,tensed,2
2762,tends,2
2763,temps,2
2764,televist,2
2765,teleconference,2
2766,tegretol,2
2767,teenager,2
2768,tbd,2
2769,tased,2
2770,taraxacum,2
2771,tandum,2
2772,tamulosin,2
2773,tachychardic,2
2774,synchope,2
2775,sympton,2
2776,sympotms,2
2777,sym,2
2778,swollowing,2
2779,svg,2
2780,suspecting,2
2781,surgeries,2
2782,supraclavical,2
2783,supportively,2
2784,sunmark,2
2785,sulfer,2
2786,sulfasalazine,2
2787,sulfas,2
2788,sucked,2
2789,suboxone,2
2790,subli,2
2791,subfalcine,2
2792,streptokinase,2
2793,strauss,2
2794,strattera,2
2795,stops,2
2796,stomache,2
2797,stiolto,2
2798,stinky,2
2799,stiffnes,2
2800,stiffer,2
2801,stie,2
2802,steorid,2
2803,stents,2
2804,stenotrophomonas,2
2805,stelera,2
2806,staying,2
2807,startup,2
2808,stared,2
2809,starburst,2
2810,ssi,2
2811,ssb,2
2812,ssa,2
2813,srsd,2
2814,srp,2
2815,src,2
2816,squirted,2
2817,squeezed,2
2818,spure,2
2819,spuratic,2
2820,spox,2
2821,spends,2
2822,speaks,2
2823,spared,2
2824,soliris,2
2825,sngle,2
2826,smx,2
2827,smf,2
2828,smartphone,2
2829,slowed,2
2830,slighlty,2
2831,skelaxin,2
2832,situ,2
2833,sinophobia,2
2834,sinemet,2
2835,sicky,2
2836,showed,2
2837,shorty,2
2838,shocked,2
2839,shes,2
2840,shakes,2
2841,severs,2
2842,sertac,2
2843,serosanguinous,2
2844,sensitivites,2
2845,sensimist,2
2846,seldane,2
2847,secukinumab,2
2848,screamed,2
2849,scoped,2
2850,sclerosus,2
2851,scedosporium,2
2852,scartic,2
2853,scapulae,2
2854,sarscov,2
2855,sanitizer,2
2856,salmo,2
2857,safepass,2
2858,sacubitril,2
2859,rxs,2
2860,rua,2
2861,rsrv,2
2862,roux,2
2863,rosea,2
2864,roscia,2
2865,rosa,2
2866,ropinirol,2
2867,romberg,2
2868,rodeoing,2
2869,rocuronium,2
2870,roche,2
2871,rll,2
2872,risedronate,2
2873,rhyzotomy,2
2874,rhomboids,2
2875,rhizopus,2
2876,rhinnorhea,2
2877,rheumotologist,2
2878,rhamnus,2
2879,rexulti,2
2880,revlimid,2
2881,reused,2
2882,retuned,2
2883,retroperitoneum,2
2884,retro,2
2885,retinopathy,2
2886,retaken,2
2887,responds,2
2888,respitory,2
2889,respimat,2
2890,resovled,2
2891,rerupture,2
2892,requip,2
2893,repsonse,2
2894,repiratory,2
2895,repaglinide,2
2896,reocurred,2
2897,remeron,2
2898,remembered,2
2899,remdisivir,2
2900,relpax,2
2901,relaxes,2
2902,rehydrated,2
2903,refrigerated,2
2904,reexamine,2
2905,reduces,2
2906,redish,2
2907,recovers,2
2908,reclast,2
2909,recipients,2
2910,recieves,2
2911,recieveing,2
2912,recieve,2
2913,receving,2
2914,reation,2
2915,reactivations,2
2916,rcvs,2
2917,rbcs,2
2918,rbbb,2
2919,rays,2
2920,raspiness,2
2921,rales,2
2922,quicker,2
2923,questran,2
2924,queried,2
2925,quebec,2
2926,quarantined,2
2927,quantative,2
2928,quadricep,2
2929,qtc,2
2930,qnasl,2
2931,pyridostigmine,2
2932,puts,2
2933,pushed,2
2934,purpureus,2
2935,punched,2
2936,pulsing,2
2937,pulmonale,2
2938,pulmicort,2
2939,pts,2
2940,psychoactive,2
2941,pruitic,2
2942,prox,2
2943,proventyl,2
2944,protrudes,2
2945,protopic,2
2946,propyleneglycolate,2
2947,propranol,2
2948,proning,2
2949,prompted,2
2950,prolactinoma,2
2951,profen,2
2952,procardia,2
2953,prns,2
2954,primidone,2
2955,pretzeled,2
2956,presure,2
2957,pressue,2
2958,pressers,2
2959,prescreening,2
2960,prefers,2
2961,preeclampsia,2
2962,prednizone,2
2963,prednison,2
2964,prc,2
2965,prayed,2
2966,praluent,2
2967,ppx,2
2968,ppsv,2
2969,postop,2
2970,postictal,2
2971,por,2
2972,polysporin,2
2973,polysorbate,2
2974,polyps,2
2975,polycarbophil,2
2976,polyarthropathy,2
2977,pnv,2
2978,pnuemovax,2
2979,pneumavax,2
2980,pm,2
2981,playing,2
2982,plateaued,2
2983,pizer,2
2984,pixelated,2
2985,pitt,2
2986,pitavastatin,2
2987,piroxicam,2
2988,pirfenidone,2
2989,pilates,2
2990,pilate,2
2991,physican,2
2992,physiatrist,2
2993,photos,2
2994,pheochromocytoma,2
2995,pharma,2
2996,pharm,2
2997,pharangitis,2
2998,phalen,2
2999,pfzier,2
3000,pfu,2
3001,pfrel,2
3002,peticheal,2
3003,petechai,2
3004,perscribed,2
